Age,Experience,Education Level,Hours Per Week,City Index,Salary
51.0,6.0,3.0,50.0,33.0,86979.65207694977
28.0,25.0,3.0,59.0,21.0,114367.85167414599
31.0,12.0,2.0,49.0,67.0,61263.62210515674
30.0,7.0,3.0,40.0,68.0,67845.28764204096
35.0,4.0,4.0,37.0,32.0,103727.06245184763
20.0,12.0,,42.0,24.0,105797.06237346085
40.0,28.0,4.0,57.0,35.0,130626.69090452082
49.0,19.0,1.0,42.0,18.0,115679.70355380286
32.0,13.0,2.0,47.0,67.0,91060.52447320794
53.0,31.0,4.0,55.0,54.0,119606.25044245645
23.0,26.0,2.0,44.0,26.0,81101.89648164282
47.0,24.0,3.0,26.0,60.0,85492.02838730541
57.0,3.0,2.0,37.0,88.0,40576.086165356726
50.0,20.0,1.0,39.0,65.0,77977.7098144844
46.0,17.0,4.0,24.0,51.0,60922.10866750128
24.0,38.0,2.0,37.0,98.0,121614.49256295542
44.0,14.0,3.0,59.0,60.0,96625.98302825679
22.0,37.0,4.0,52.0,59.0,87007.46130405864
52.0,23.0,4.0,34.0,76.0,96952.04461754777
23.0,7.0,4.0,54.0,17.0,117314.8343352275
44.0,27.0,1.0,20.0,85.0,84115.00773746383
39.0,20.0,3.0,40.0,21.0,78024.43584543011
53.0,15.0,3.0,27.0,67.0,58617.46596042139
45.0,15.0,4.0,26.0,28.0,63865.30081334167
24.0,34.0,2.0,59.0,89.0,113833.69951784002
54.0,16.0,4.0,59.0,44.0,91291.91066512883
47.0,8.0,3.0,49.0,70.0,77535.08787600842
48.0,34.0,1.0,57.0,62.0,93953.80004834046
28.0,28.0,1.0,54.0,42.0,91696.40075802885
57.0,38.0,4.0,21.0,94.0,93792.55501945427
,17.0,1.0,27.0,96.0,82141.57490534068
38.0,11.0,1.0,57.0,22.0,56059.406343649585
30.0,18.0,2.0,,38.0,71262.36312938119
21.0,21.0,1.0,56.0,14.0,102362.41546497686
28.0,14.0,2.0,40.0,98.0,87643.07499587783
40.0,0.0,4.0,32.0,26.0,86685.22769302074
43.0,1.0,3.0,28.0,40.0,103855.8258922683
53.0,7.0,3.0,48.0,54.0,80705.18984543254
41.0,21.0,2.0,43.0,13.0,89921.90390037466
22.0,24.0,3.0,35.0,94.0,92035.18566224488
31.0,1.0,4.0,31.0,19.0,70548.78778911779
47.0,8.0,3.0,21.0,42.0,62041.1375890932
49.0,8.0,1.0,38.0,41.0,71860.97216793778
45.0,12.0,4.0,49.0,50.0,97125.72909894235
40.0,5.0,4.0,35.0,3.0,88161.55508789344
47.0,29.0,3.0,43.0,31.0,103565.45740300618
45.0,14.0,3.0,32.0,76.0,99292.56207229973
52.0,14.0,2.0,24.0,15.0,79241.5503611358
,6.0,1.0,42.0,54.0,63260.471676490575
54.0,10.0,,57.0,53.0,72495.17727038224
53.0,39.0,3.0,50.0,45.0,90765.37182633107
37.0,37.0,2.0,36.0,38.0,126106.22766904728
30.0,39.0,3.0,22.0,78.0,97914.18061769004
42.0,1.0,1.0,45.0,99.0,51114.99285069061
41.0,38.0,1.0,32.0,80.0,93136.92657509541
36.0,9.0,4.0,57.0,50.0,86224.16820199304
24.0,16.0,4.0,41.0,24.0,118777.6865385416
30.0,6.0,1.0,40.0,17.0,64077.79345363244
49.0,39.0,2.0,48.0,18.0,148100.75348102464
34.0,38.0,4.0,,42.0,120555.45806979774
46.0,3.0,1.0,24.0,17.0,93655.42373456886
54.0,34.0,1.0,33.0,16.0,109008.93922146081
52.0,35.0,4.0,37.0,85.0,117815.56129767143
39.0,30.0,1.0,23.0,88.0,113267.72199856231
35.0,24.0,1.0,52.0,98.0,106233.4469091045
53.0,12.0,1.0,58.0,52.0,88120.18626279134
21.0,17.0,1.0,39.0,36.0,114563.91014657538
54.0,20.0,4.0,32.0,91.0,88924.10932069566
59.0,0.0,2.0,55.0,39.0,56076.29486057402
47.0,35.0,1.0,23.0,81.0,84456.53887282069
58.0,7.0,3.0,54.0,25.0,109084.09785125332
25.0,20.0,2.0,27.0,42.0,107161.40031629143
28.0,20.0,3.0,59.0,21.0,88921.07150779423
39.0,26.0,3.0,55.0,68.0,66680.230686092
20.0,18.0,1.0,25.0,89.0,74912.32445431917
27.0,22.0,4.0,41.0,59.0,85001.03537113091
42.0,34.0,3.0,25.0,30.0,96590.9604276582
22.0,39.0,3.0,55.0,57.0,99183.86428381123
23.0,4.0,3.0,28.0,33.0,50456.928845314644
44.0,7.0,1.0,35.0,90.0,97248.06552496352
57.0,10.0,1.0,58.0,89.0,66344.97694084872
34.0,15.0,,57.0,53.0,117590.0170488875
40.0,38.0,1.0,52.0,16.0,100079.43635229714
54.0,,2.0,37.0,49.0,73437.93693171334
33.0,20.0,4.0,31.0,88.0,103836.02584893504
55.0,22.0,,46.0,5.0,80334.14714600606
31.0,37.0,1.0,20.0,77.0,92893.48341505129
36.0,7.0,3.0,34.0,94.0,80973.58901509651
,6.0,1.0,46.0,60.0,58016.80746376966
28.0,1.0,3.0,35.0,71.0,48682.954688194615
54.0,29.0,1.0,40.0,81.0,91230.95577898494
32.0,12.0,1.0,20.0,55.0,85458.76553950753
34.0,22.0,1.0,48.0,91.0,73076.13111632367
37.0,28.0,1.0,22.0,35.0,89709.43399398454
52.0,37.0,1.0,31.0,69.0,120782.60722823796
25.0,36.0,4.0,47.0,42.0,114053.5266908923
46.0,19.0,1.0,58.0,69.0,86891.41557693788
42.0,32.0,1.0,56.0,24.0,99028.18530400579
46.0,28.0,3.0,50.0,71.0,92764.8336116041
53.0,14.0,2.0,50.0,71.0,69099.68222349936
57.0,22.0,2.0,52.0,55.0,77561.06446018389
33.0,2.0,4.0,52.0,14.0,87922.74795510911
55.0,36.0,1.0,59.0,55.0,114168.08542899115
27.0,28.0,2.0,30.0,15.0,106076.23357656779
54.0,7.0,3.0,48.0,5.0,75921.85719366805
38.0,21.0,3.0,44.0,4.0,111199.6281139597
49.0,28.0,4.0,32.0,30.0,109010.4572926564
33.0,1.0,,38.0,84.0,74661.1333268653
39.0,0.0,2.0,55.0,53.0,20909.650060946224
44.0,19.0,2.0,47.0,90.0,76138.85582590426
59.0,20.0,2.0,23.0,73.0,61783.531466440865
43.0,36.0,1.0,22.0,30.0,104806.10260596164
33.0,7.0,3.0,57.0,86.0,84825.49997895048
45.0,26.0,,56.0,94.0,86120.20420422337
57.0,34.0,1.0,44.0,84.0,102365.43837701491
42.0,5.0,2.0,54.0,92.0,54447.61450690479
41.0,18.0,3.0,48.0,61.0,76943.55352598624
38.0,17.0,2.0,48.0,71.0,75946.68003702589
22.0,0.0,1.0,31.0,68.0,69302.04482767297
38.0,24.0,2.0,54.0,92.0,115791.62518805855
28.0,26.0,,39.0,55.0,95009.87327484097
47.0,6.0,1.0,36.0,99.0,88036.87962412415
39.0,28.0,2.0,31.0,97.0,94911.0532591719
26.0,30.0,1.0,55.0,71.0,99542.07241387834
33.0,35.0,3.0,29.0,73.0,104842.93163408834
28.0,18.0,4.0,37.0,98.0,92440.29369920903
38.0,5.0,1.0,49.0,42.0,76389.50055108388
33.0,24.0,2.0,27.0,98.0,100504.81779273067
57.0,30.0,3.0,32.0,77.0,88130.8304454622
55.0,8.0,2.0,50.0,29.0,75160.4929564574
59.0,19.0,2.0,25.0,35.0,109039.12645834897
36.0,9.0,1.0,26.0,45.0,71857.82981477786
49.0,36.0,1.0,40.0,74.0,103300.40781643722
28.0,26.0,2.0,57.0,94.0,114909.0280845114
52.0,12.0,1.0,47.0,90.0,68881.33251073008
44.0,1.0,2.0,40.0,99.0,68490.59067148122
33.0,20.0,1.0,40.0,92.0,95252.67344897869
30.0,32.0,4.0,43.0,29.0,129183.53346917513
54.0,23.0,1.0,46.0,70.0,51722.850597418794
33.0,33.0,2.0,46.0,3.0,91149.9681365694
49.0,8.0,3.0,32.0,93.0,64424.52040476088
23.0,1.0,1.0,48.0,57.0,63742.62344911928
23.0,29.0,4.0,58.0,66.0,96759.90835109798
47.0,21.0,4.0,47.0,22.0,110361.58249264862
27.0,10.0,4.0,56.0,27.0,93786.15511573352
21.0,16.0,4.0,48.0,22.0,108937.85254031247
41.0,35.0,2.0,41.0,74.0,117495.11936060352
35.0,12.0,,55.0,49.0,103186.29027623773
48.0,6.0,3.0,49.0,83.0,75763.14173334962
49.0,15.0,1.0,47.0,24.0,80964.16308134934
31.0,32.0,4.0,42.0,27.0,103486.89142020297
54.0,0.0,1.0,52.0,36.0,44928.97029045314
,10.0,2.0,23.0,17.0,88906.81770631573
40.0,5.0,1.0,22.0,56.0,63139.03059096054
40.0,19.0,,51.0,10.0,66660.8205381308
24.0,34.0,2.0,23.0,54.0,106654.24356631402
39.0,36.0,1.0,20.0,81.0,91640.76623565878
56.0,25.0,4.0,31.0,74.0,70302.94041068682
22.0,,3.0,32.0,74.0,61794.060913029825
52.0,29.0,1.0,53.0,38.0,84090.83262008356
28.0,27.0,3.0,48.0,81.0,104757.6808766583
28.0,26.0,1.0,28.0,90.0,98420.29977575841
23.0,18.0,3.0,50.0,90.0,104306.53396046335
54.0,4.0,1.0,26.0,98.0,73242.94432395454
36.0,4.0,3.0,32.0,4.0,74884.56442462032
,26.0,3.0,21.0,50.0,121033.48465897326
43.0,27.0,1.0,52.0,91.0,102898.0686599983
51.0,25.0,1.0,26.0,61.0,88531.58053863436
20.0,26.0,2.0,37.0,21.0,101898.8215859554
,20.0,3.0,27.0,36.0,84414.47495266596
42.0,0.0,1.0,31.0,46.0,60341.34598447569
59.0,27.0,4.0,49.0,95.0,75570.68940672657
31.0,,4.0,28.0,71.0,83798.78506283596
31.0,16.0,2.0,47.0,44.0,111798.3202365016
34.0,25.0,4.0,23.0,64.0,101825.62915930644
38.0,19.0,1.0,58.0,98.0,87201.09666042417
45.0,24.0,3.0,36.0,18.0,111179.06142723921
48.0,12.0,1.0,30.0,88.0,78367.38123433565
41.0,32.0,4.0,21.0,13.0,94402.74293615107
59.0,24.0,4.0,42.0,13.0,102754.86268285484
40.0,7.0,1.0,41.0,25.0,53171.71312982228
57.0,4.0,2.0,45.0,5.0,75754.18255930426
39.0,5.0,1.0,31.0,39.0,53633.750713940884
48.0,22.0,2.0,51.0,29.0,106124.41918050616
23.0,29.0,4.0,28.0,57.0,96946.39067343008
26.0,13.0,3.0,24.0,46.0,70429.44136298183
47.0,22.0,3.0,45.0,33.0,94307.52017532782
47.0,,1.0,26.0,88.0,75680.8772869457
23.0,30.0,2.0,48.0,10.0,81490.02004740237
41.0,5.0,4.0,52.0,58.0,77581.00104014619
31.0,10.0,3.0,43.0,25.0,85177.43458540105
22.0,12.0,1.0,44.0,74.0,95875.52824304791
41.0,11.0,1.0,50.0,39.0,38069.263535593374
21.0,1.0,4.0,48.0,16.0,89827.44805524856
43.0,34.0,4.0,24.0,60.0,103046.51653390839
,35.0,1.0,57.0,28.0,93980.84479656498
46.0,16.0,1.0,30.0,76.0,66783.09559796363
20.0,27.0,1.0,51.0,44.0,86741.56624548616
,27.0,2.0,27.0,58.0,101712.25801367991
42.0,21.0,4.0,39.0,32.0,90748.20293267087
57.0,37.0,1.0,53.0,63.0,127478.88023720434
25.0,6.0,4.0,27.0,93.0,90758.00176438608
41.0,14.0,1.0,21.0,45.0,76169.58187729307
44.0,31.0,1.0,40.0,53.0,91509.15823275065
37.0,10.0,1.0,34.0,61.0,89647.81305742153
36.0,23.0,4.0,25.0,50.0,118040.29530137473
31.0,2.0,1.0,24.0,27.0,44379.26779118633
25.0,29.0,1.0,22.0,26.0,77871.52841901366
45.0,5.0,4.0,35.0,3.0,91519.45309588041
46.0,1.0,1.0,54.0,90.0,80850.21416666033
27.0,13.0,3.0,28.0,39.0,79094.89177536097
38.0,17.0,3.0,54.0,65.0,81663.32710431246
20.0,30.0,1.0,38.0,35.0,93779.18938949816
48.0,12.0,2.0,53.0,53.0,104750.40146118976
54.0,25.0,4.0,58.0,91.0,107215.51390078213
59.0,11.0,1.0,29.0,46.0,52840.88845262303
33.0,17.0,4.0,29.0,68.0,94443.74841366132
54.0,8.0,2.0,39.0,83.0,87541.2210684478
39.0,20.0,2.0,20.0,22.0,82479.34032975363
32.0,39.0,4.0,25.0,60.0,132872.50218725865
57.0,23.0,2.0,21.0,6.0,100187.73553276228
27.0,33.0,2.0,,52.0,103473.61614455467
39.0,7.0,4.0,52.0,73.0,88047.16029460693
52.0,32.0,2.0,22.0,75.0,68773.60442225164
45.0,22.0,,55.0,86.0,116153.40087368245
58.0,12.0,1.0,32.0,73.0,68457.23976994533
40.0,13.0,3.0,,29.0,82800.64891085477
28.0,13.0,3.0,34.0,43.0,76552.19590208874
43.0,15.0,1.0,41.0,74.0,85050.46343735144
56.0,37.0,3.0,23.0,34.0,89669.60498856011
36.0,38.0,1.0,36.0,31.0,85437.40827431183
43.0,25.0,1.0,24.0,86.0,84012.1234745097
40.0,25.0,4.0,40.0,46.0,93602.30002622698
58.0,0.0,1.0,43.0,4.0,68628.50360059622
58.0,31.0,1.0,50.0,2.0,87151.66080950726
32.0,14.0,2.0,59.0,5.0,109725.5439656338
30.0,20.0,2.0,49.0,46.0,100201.86260176607
38.0,17.0,3.0,26.0,79.0,97413.29318568422
30.0,29.0,1.0,26.0,19.0,80125.57369268038
32.0,12.0,1.0,46.0,38.0,112285.19511659173
20.0,23.0,4.0,43.0,59.0,95014.83478588509
59.0,29.0,1.0,,79.0,80892.84584064825
38.0,1.0,4.0,53.0,72.0,92201.13895433022
31.0,18.0,1.0,41.0,20.0,84128.42199410497
27.0,24.0,2.0,46.0,76.0,80924.23536138234
27.0,13.0,2.0,25.0,68.0,110937.70743132872
31.0,5.0,2.0,29.0,53.0,85433.99247289257
52.0,11.0,3.0,50.0,55.0,86060.07951901908
45.0,19.0,1.0,44.0,39.0,118816.65196624892
58.0,22.0,2.0,21.0,36.0,98361.7021643238
47.0,29.0,4.0,29.0,58.0,104621.48545310661
24.0,29.0,2.0,,15.0,129021.56467765392
27.0,37.0,1.0,45.0,1.0,110884.77100211309
,29.0,2.0,24.0,95.0,103028.67893480555
46.0,29.0,1.0,41.0,9.0,86404.78559259247
42.0,35.0,1.0,23.0,23.0,95341.20228549471
49.0,33.0,2.0,53.0,52.0,97439.60506203678
42.0,15.0,4.0,26.0,26.0,111796.03619062179
39.0,23.0,3.0,36.0,60.0,71058.78784873805
37.0,13.0,1.0,30.0,18.0,94488.05649597272
37.0,25.0,3.0,27.0,97.0,82239.86206953085
21.0,7.0,2.0,47.0,78.0,75531.18195254731
23.0,13.0,1.0,52.0,58.0,73971.75418263655
49.0,30.0,1.0,44.0,65.0,85997.7127025719
52.0,1.0,2.0,40.0,77.0,79346.7622220324
55.0,3.0,3.0,31.0,79.0,74122.16180006787
37.0,0.0,4.0,45.0,69.0,68984.5185977667
56.0,,2.0,48.0,14.0,90909.9329526669
38.0,13.0,2.0,57.0,78.0,73958.69910000236
47.0,39.0,4.0,54.0,46.0,111733.36751497867
59.0,24.0,4.0,56.0,69.0,82741.05366441792
39.0,24.0,4.0,48.0,75.0,96845.36509772856
52.0,2.0,4.0,43.0,32.0,88013.06789591801
31.0,4.0,2.0,34.0,51.0,71356.87376937056
34.0,37.0,,25.0,69.0,139225.95503459714
58.0,25.0,3.0,,100.0,139392.2621058196
21.0,39.0,4.0,53.0,15.0,112636.72405518914
48.0,37.0,1.0,55.0,53.0,90500.23363443567
29.0,37.0,1.0,39.0,71.0,116747.24819538416
21.0,3.0,4.0,31.0,69.0,84228.12363048817
30.0,6.0,2.0,54.0,94.0,93838.1141552246
32.0,29.0,2.0,57.0,15.0,106382.46096806764
29.0,29.0,3.0,36.0,30.0,98284.63229986338
33.0,18.0,,46.0,78.0,84369.72427671832
37.0,38.0,3.0,36.0,24.0,116691.65167549075
28.0,34.0,3.0,30.0,88.0,101833.29156427711
58.0,39.0,3.0,58.0,35.0,133892.51864796804
47.0,32.0,4.0,21.0,69.0,86664.94140748207
22.0,32.0,2.0,21.0,12.0,114412.15454091645
39.0,13.0,1.0,48.0,84.0,49498.98878125945
25.0,37.0,3.0,43.0,46.0,112776.53429541833
46.0,9.0,1.0,43.0,69.0,67634.35904064677
21.0,27.0,3.0,35.0,36.0,76254.66444523228
48.0,13.0,2.0,50.0,85.0,52099.708749818936
57.0,35.0,4.0,28.0,48.0,94137.27994842247
22.0,37.0,3.0,46.0,67.0,111885.26489840509
35.0,15.0,3.0,33.0,93.0,77567.23806830423
49.0,20.0,1.0,44.0,54.0,68185.76648243233
59.0,27.0,4.0,41.0,89.0,125484.21624383578
21.0,32.0,2.0,54.0,91.0,84317.22983107157
36.0,5.0,3.0,52.0,36.0,90586.7599732417
31.0,14.0,2.0,46.0,52.0,69865.04487426693
54.0,2.0,4.0,59.0,22.0,66957.91100262158
20.0,34.0,1.0,45.0,38.0,88942.42059615663
34.0,13.0,4.0,38.0,99.0,99898.74070806167
45.0,1.0,4.0,58.0,62.0,62028.0136510288
56.0,28.0,4.0,45.0,65.0,111311.82890760052
40.0,3.0,4.0,25.0,3.0,63588.6000349292
50.0,25.0,2.0,22.0,88.0,77688.49694630923
44.0,11.0,2.0,25.0,8.0,82009.62383561597
42.0,1.0,,47.0,39.0,98002.24244916716
43.0,16.0,3.0,22.0,18.0,71734.745150186
57.0,34.0,3.0,32.0,3.0,116198.20875485502
47.0,9.0,4.0,32.0,18.0,80709.3143415056
40.0,21.0,4.0,32.0,80.0,90278.84817804805
37.0,20.0,2.0,20.0,96.0,100070.6401462523
55.0,14.0,3.0,59.0,1.0,78147.15783710164
54.0,34.0,1.0,56.0,26.0,82888.30159807867
28.0,20.0,4.0,50.0,52.0,106902.63692828629
57.0,20.0,2.0,,12.0,111121.75694730121
49.0,20.0,4.0,28.0,38.0,106849.92057936727
,31.0,4.0,32.0,85.0,86294.739288952
51.0,4.0,2.0,56.0,41.0,65970.00434046623
22.0,,3.0,33.0,53.0,124293.97362365213
22.0,8.0,3.0,30.0,13.0,102716.653268629
47.0,17.0,4.0,44.0,76.0,99230.66987911632
34.0,20.0,3.0,50.0,13.0,86312.4119883831
42.0,7.0,2.0,33.0,18.0,98290.28259052928
59.0,33.0,3.0,,19.0,102081.09622267248
30.0,9.0,4.0,43.0,19.0,78512.8713876846
51.0,23.0,4.0,55.0,70.0,92376.01192737451
55.0,39.0,,22.0,48.0,85474.72479516717
52.0,23.0,4.0,45.0,71.0,144503.706441849
43.0,31.0,3.0,45.0,71.0,126314.36798190884
58.0,32.0,2.0,,28.0,86155.60025924584
53.0,37.0,4.0,34.0,92.0,139777.38890082875
47.0,33.0,2.0,30.0,19.0,106999.53260104726
56.0,10.0,2.0,56.0,80.0,88311.62001978722
26.0,30.0,3.0,26.0,81.0,89431.24454825956
23.0,17.0,3.0,31.0,86.0,80488.09232781081
56.0,22.0,1.0,57.0,83.0,87763.63948125139
20.0,21.0,2.0,22.0,48.0,55916.76508339816
20.0,17.0,3.0,45.0,29.0,83697.69784901396
39.0,39.0,4.0,49.0,48.0,118867.3444685014
38.0,38.0,1.0,51.0,19.0,122842.78359700856
48.0,19.0,1.0,55.0,99.0,75751.78680897143
29.0,12.0,4.0,56.0,47.0,105382.0716667171
37.0,0.0,3.0,37.0,89.0,41492.59269893247
47.0,3.0,2.0,20.0,60.0,84505.45263209102
54.0,23.0,1.0,40.0,48.0,72494.79549332353
50.0,35.0,4.0,47.0,20.0,116354.09453612141
46.0,35.0,4.0,35.0,19.0,118095.14678768828
30.0,1.0,4.0,47.0,42.0,83552.6933603379
57.0,27.0,4.0,41.0,77.0,103598.30362019052
24.0,25.0,1.0,38.0,76.0,68977.25571940065
27.0,22.0,2.0,20.0,49.0,72656.88622565761
53.0,14.0,3.0,50.0,15.0,103946.47914832406
31.0,35.0,4.0,53.0,60.0,106639.33811809879
57.0,26.0,4.0,59.0,68.0,106250.5660995476
20.0,5.0,2.0,25.0,79.0,47618.70614364127
50.0,34.0,2.0,47.0,81.0,116278.60042287389
23.0,38.0,3.0,22.0,27.0,87607.75439789865
24.0,37.0,1.0,50.0,75.0,115739.44212903161
49.0,34.0,,35.0,55.0,85059.32359034847
43.0,35.0,1.0,36.0,87.0,112417.62045491661
22.0,9.0,1.0,46.0,15.0,73352.89372959489
30.0,29.0,4.0,43.0,52.0,99218.63905329365
23.0,37.0,1.0,39.0,31.0,123806.02633172186
45.0,28.0,4.0,51.0,90.0,107167.1751077265
46.0,38.0,4.0,54.0,7.0,113372.81560116031
46.0,3.0,3.0,32.0,13.0,88036.76891397014
25.0,4.0,1.0,39.0,54.0,44593.14332720006
34.0,3.0,2.0,21.0,13.0,29292.5159397511
49.0,35.0,2.0,23.0,20.0,116969.69960455314
,15.0,2.0,46.0,98.0,71655.46882021952
56.0,24.0,3.0,44.0,10.0,110769.3363807975
56.0,13.0,4.0,23.0,52.0,88292.43557667031
54.0,10.0,4.0,51.0,37.0,72740.15803808783
42.0,28.0,2.0,36.0,52.0,104309.23629511295
25.0,33.0,4.0,20.0,27.0,100847.44714653384
23.0,21.0,4.0,52.0,34.0,85239.89495540233
37.0,13.0,3.0,49.0,100.0,72030.55441704871
28.0,23.0,1.0,24.0,62.0,56807.41868742408
48.0,38.0,1.0,,16.0,105245.37323274107
32.0,25.0,3.0,57.0,59.0,87368.9888333221
36.0,35.0,3.0,51.0,21.0,109679.16808442718
51.0,38.0,4.0,57.0,16.0,116674.1625823144
41.0,15.0,3.0,36.0,81.0,73076.64978230494
23.0,37.0,4.0,59.0,79.0,95956.50428791769
24.0,31.0,1.0,51.0,13.0,134205.66243695194
56.0,5.0,3.0,43.0,33.0,77872.01211032626
32.0,33.0,4.0,31.0,54.0,136550.74429140447
53.0,7.0,1.0,50.0,69.0,89474.05175590185
41.0,29.0,1.0,38.0,27.0,86782.52047764388
42.0,26.0,2.0,48.0,52.0,98314.46956009713
22.0,6.0,1.0,40.0,65.0,71278.73672950722
53.0,26.0,3.0,45.0,44.0,127663.0103339866
51.0,24.0,3.0,47.0,30.0,110847.5053746512
40.0,14.0,4.0,36.0,23.0,79090.90880960593
40.0,24.0,3.0,28.0,79.0,99874.28254832087
30.0,21.0,1.0,40.0,100.0,96064.7151213038
58.0,17.0,4.0,53.0,83.0,79970.21426642388
23.0,11.0,1.0,30.0,94.0,79412.24017208027
20.0,22.0,2.0,39.0,16.0,109982.3343430768
47.0,38.0,4.0,58.0,55.0,106737.9102256228
43.0,24.0,2.0,35.0,18.0,80210.22148623236
54.0,9.0,4.0,48.0,90.0,106007.08758021009
32.0,29.0,3.0,20.0,17.0,92686.45530640261
53.0,9.0,1.0,37.0,75.0,56669.87379871352
30.0,33.0,4.0,41.0,52.0,124434.09564551113
55.0,12.0,3.0,27.0,45.0,91052.8135508876
36.0,28.0,3.0,26.0,56.0,99615.90861244117
54.0,37.0,3.0,44.0,93.0,127668.73942673056
37.0,8.0,2.0,49.0,54.0,95734.52864791834
59.0,12.0,3.0,53.0,9.0,86357.6563676583
41.0,36.0,4.0,30.0,17.0,141614.89581329055
43.0,13.0,2.0,34.0,27.0,103550.84930140496
38.0,36.0,1.0,54.0,37.0,72035.52325164087
56.0,8.0,3.0,42.0,22.0,65948.23864850227
58.0,7.0,4.0,40.0,72.0,51170.62270536642
40.0,38.0,4.0,47.0,67.0,112529.27507912868
27.0,39.0,2.0,32.0,38.0,87231.72702549904
47.0,2.0,1.0,53.0,99.0,55385.22401890488
24.0,39.0,2.0,57.0,96.0,126758.52220174308
36.0,,3.0,25.0,72.0,75677.5641039738
56.0,31.0,1.0,23.0,44.0,92546.0361154622
55.0,6.0,1.0,24.0,91.0,67655.14663720621
38.0,18.0,1.0,59.0,96.0,83564.16068671783
46.0,33.0,2.0,25.0,36.0,99961.6802296966
53.0,13.0,4.0,40.0,98.0,57515.77434376358
30.0,,2.0,47.0,25.0,75256.68226303463
31.0,25.0,4.0,22.0,95.0,122545.01297886085
40.0,16.0,2.0,42.0,42.0,66446.93371735478
30.0,27.0,4.0,27.0,13.0,127399.162203463
58.0,18.0,4.0,38.0,56.0,74497.6638233239
47.0,26.0,1.0,30.0,79.0,64094.39051381518
24.0,18.0,4.0,29.0,51.0,79523.31774103855
36.0,32.0,3.0,47.0,50.0,123336.24452430378
39.0,6.0,3.0,,77.0,70608.18755375933
31.0,28.0,4.0,47.0,52.0,112581.10482658714
25.0,4.0,4.0,48.0,33.0,84704.55383025805
36.0,29.0,4.0,27.0,95.0,103583.0672590452
38.0,7.0,4.0,,25.0,103711.77138911361
45.0,11.0,1.0,40.0,58.0,85572.76911480559
51.0,12.0,3.0,,40.0,67256.45204256436
25.0,25.0,1.0,28.0,87.0,81466.43824612504
55.0,17.0,3.0,23.0,38.0,112751.59730046248
57.0,19.0,4.0,44.0,3.0,102593.42683751903
30.0,15.0,3.0,53.0,16.0,67982.3105386302
52.0,36.0,3.0,28.0,2.0,85044.41646434815
43.0,2.0,2.0,28.0,23.0,80952.17962849335
42.0,26.0,2.0,37.0,98.0,103936.55975764096
34.0,14.0,4.0,30.0,30.0,76179.51637294002
46.0,33.0,1.0,32.0,10.0,105614.4526846152
30.0,21.0,2.0,57.0,65.0,116390.88205078874
36.0,39.0,4.0,28.0,22.0,136467.88259490902
33.0,22.0,1.0,35.0,52.0,108064.17055233686
46.0,3.0,2.0,23.0,56.0,75932.33162594207
37.0,22.0,3.0,,33.0,94935.10271305169
47.0,8.0,2.0,26.0,89.0,67162.79879299746
23.0,23.0,4.0,34.0,86.0,99539.19667080735
26.0,20.0,2.0,57.0,80.0,78259.650433147
54.0,15.0,2.0,30.0,30.0,75610.51913221454
28.0,24.0,1.0,51.0,82.0,108326.79622446402
27.0,25.0,1.0,,24.0,65063.934873437596
36.0,8.0,3.0,49.0,5.0,59689.95411462872
36.0,14.0,4.0,36.0,53.0,103657.95906627644
52.0,38.0,3.0,55.0,55.0,108747.40612974788
51.0,32.0,3.0,38.0,23.0,75715.35463162498
27.0,0.0,2.0,26.0,91.0,64279.98765489339
38.0,4.0,3.0,40.0,76.0,73938.17622779589
57.0,8.0,1.0,47.0,10.0,65933.73285263
22.0,5.0,3.0,22.0,98.0,84685.59039722226
24.0,27.0,4.0,33.0,33.0,83602.06646812604
32.0,25.0,3.0,21.0,80.0,94394.78122289391
50.0,27.0,4.0,48.0,93.0,103435.41258081344
35.0,39.0,4.0,37.0,62.0,116967.37841867557
51.0,14.0,3.0,56.0,82.0,64217.207627949196
41.0,5.0,3.0,43.0,27.0,70760.26667789987
48.0,26.0,3.0,31.0,7.0,97496.5378655584
41.0,37.0,4.0,51.0,100.0,125317.39454446844
22.0,3.0,1.0,37.0,27.0,93095.94758118749
29.0,10.0,2.0,32.0,74.0,88489.2258310853
40.0,20.0,3.0,23.0,10.0,96517.32800950123
35.0,29.0,2.0,42.0,75.0,116472.12188420566
31.0,17.0,3.0,29.0,57.0,83242.66330185148
21.0,34.0,4.0,24.0,30.0,132108.92245452284
43.0,2.0,4.0,59.0,3.0,100589.09185093173
54.0,11.0,2.0,33.0,29.0,70911.83314036307
49.0,26.0,1.0,53.0,14.0,120459.32763599936
49.0,29.0,4.0,47.0,77.0,115104.02972360018
54.0,20.0,2.0,27.0,83.0,118294.53464092608
38.0,37.0,4.0,35.0,25.0,118547.7338142496
27.0,20.0,3.0,50.0,10.0,86571.05210734045
45.0,37.0,2.0,26.0,79.0,90686.9503496989
59.0,39.0,2.0,22.0,92.0,98063.84817900592
26.0,14.0,3.0,48.0,49.0,80030.575869555
49.0,17.0,2.0,55.0,38.0,107070.82835438041
26.0,28.0,3.0,58.0,71.0,104165.38633174622
22.0,37.0,1.0,23.0,14.0,72389.65991156387
20.0,,3.0,28.0,30.0,93795.06473807534
55.0,16.0,1.0,36.0,40.0,80082.69564665429
44.0,17.0,2.0,39.0,12.0,77770.88568246484
56.0,36.0,3.0,33.0,92.0,111613.88032976407
